"Statistic Label","Year","Age Group","Sex","Road User Type","UNIT","VALUE"
"All Killed and Injured Casualties","2020","6 - 9 years","Male","All road users","Number","54"
"All Killed and Injured Casualties","2020","6 - 9 years","Male","Pedestrians","Number","20"
"All Killed and Injured Casualties","2020","6 - 9 years","Male","Pedal cyclists","Number","9"
"All Killed and Injured Casualties","2020","6 - 9 years","Male","Motor cyclists","Number","0"
"All Killed and Injured Casualties","2020","6 - 9 years","Male","All Car users","Number","22"
"All Killed and Injured Casualties","2020","6 - 9 years","Male","Car drivers","Number","0"
"All Killed and Injured Casualties","2020","6 - 9 years","Male","Car passengers","Number","22"
"All Killed and Injured Casualties","2020","6 - 9 years","Male","Other road users","Number","3"
"All Killed and Injured Casualties","2020","6 - 9 years","Female","All road users","Number","44"
"All Killed and Injured Casualties","2020","6 - 9 years","Female","Pedestrians","Number","19"
"All Killed and Injured Casualties","2020","6 - 9 years","Female","Pedal cyclists","Number","5"
"All Killed and Injured Casualties","2020","6 - 9 years","Female","Motor cyclists","Number","0"
"All Killed and Injured Casualties","2020","6 - 9 years","Female","All Car users","Number","18"
"All Killed and Injured Casualties","2020","6 - 9 years","Female","Car drivers","Number","0"
"All Killed and Injured Casualties","2020","6 - 9 years","Female","Car passengers","Number","18"
"All Killed and Injured Casualties","2020","6 - 9 years","Female","Other road users","Number","2"
"All Killed and Injured Casualties","2020","10 - 14 years","Male","All road users","Number","157"
"All Killed and Injured Casualties","2020","10 - 14 years","Male","Pedestrians","Number","49"
"All Killed and Injured Casualties","2020","10 - 14 years","Male","Pedal cyclists","Number","69"
"All Killed and Injured Casualties","2020","10 - 14 years","Male","Motor cyclists","Number","2"
"All Killed and Injured Casualties","2020","10 - 14 years","Male","All Car users","Number","33"
"All Killed and Injured Casualties","2020","10 - 14 years","Male","Car drivers","Number","0"
"All Killed and Injured Casualties","2020","10 - 14 years","Male","Car passengers","Number","33"
"All Killed and Injured Casualties","2020","10 - 14 years","Male","Other road users","Number","4"
"All Killed and Injured Casualties","2020","10 - 14 years","Female","All road users","Number","89"
"All Killed and Injured Casualties","2020","10 - 14 years","Female","Pedestrians","Number","33"
"All Killed and Injured Casualties","2020","10 - 14 years","Female","Pedal cyclists","Number","10"
"All Killed and Injured Casualties","2020","10 - 14 years","Female","Motor cyclists","Number","2"
"All Killed and Injured Casualties","2020","10 - 14 years","Female","All Car users","Number","40"
"All Killed and Injured Casualties","2020","10 - 14 years","Female","Car drivers","Number","0"
"All Killed and Injured Casualties","2020","10 - 14 years","Female","Car passengers","Number","40"
"All Killed and Injured Casualties","2020","10 - 14 years","Female","Other road users","Number","4"
"All Killed and Injured Casualties","2020","15 - 17 years","Male","All road users","Number","145"
"All Killed and Injured Casualties","2020","15 - 17 years","Male","Pedestrians","Number","22"
"All Killed and Injured Casualties","2020","15 - 17 years","Male","Pedal cyclists","Number","40"
"All Killed and Injured Casualties","2020","15 - 17 years","Male","Motor cyclists","Number","9"
"All Killed and Injured Casualties","2020","15 - 17 years","Male","All Car users","Number","68"
"All Killed and Injured Casualties","2020","15 - 17 years","Male","Car drivers","Number","12"
"All Killed and Injured Casualties","2020","15 - 17 years","Male","Car passengers","Number","56"
"All Killed and Injured Casualties","2020","15 - 17 years","Male","Other road users","Number","6"
"All Killed and Injured Casualties","2020","15 - 17 years","Female","All road users","Number","85"
"All Killed and Injured Casualties","2020","15 - 17 years","Female","Pedestrians","Number","30"
"All Killed and Injured Casualties","2020","15 - 17 years","Female","Pedal cyclists","Number","5"
"All Killed and Injured Casualties","2020","15 - 17 years","Female","Motor cyclists","Number","0"
"All Killed and Injured Casualties","2020","15 - 17 years","Female","All Car users","Number","47"
"All Killed and Injured Casualties","2020","15 - 17 years","Female","Car drivers","Number","0"
"All Killed and Injured Casualties","2020","15 - 17 years","Female","Car passengers","Number","47"
"All Killed and Injured Casualties","2020","15 - 17 years","Female","Other road users","Number","3"
"All Killed and Injured Casualties","2020","18 - 20 years","Male","All road users","Number","249"
"All Killed and Injured Casualties","2020","18 - 20 years","Male","Pedestrians","Number","15"
"All Killed and Injured Casualties","2020","18 - 20 years","Male","Pedal cyclists","Number","32"
"All Killed and Injured Casualties","2020","18 - 20 years","Male","Motor cyclists","Number","16"
"All Killed and Injured Casualties","2020","18 - 20 years","Male","All Car users","Number","180"
"All Killed and Injured Casualties","2020","18 - 20 years","Male","Car drivers","Number","90"
"All Killed and Injured Casualties","2020","18 - 20 years","Male","Car passengers","Number","90"
"All Killed and Injured Casualties","2020","18 - 20 years","Male","Other road users","Number","6"
"All Killed and Injured Casualties","2020","18 - 20 years","Female","All road users","Number","138"
"All Killed and Injured Casualties","2020","18 - 20 years","Female","Pedestrians","Number","20"
"All Killed and Injured Casualties","2020","18 - 20 years","Female","Pedal cyclists","Number","8"
"All Killed and Injured Casualties","2020","18 - 20 years","Female","Motor cyclists","Number","2"
"All Killed and Injured Casualties","2020","18 - 20 years","Female","All Car users","Number","106"
"All Killed and Injured Casualties","2020","18 - 20 years","Female","Car drivers","Number","29"
"All Killed and Injured Casualties","2020","18 - 20 years","Female","Car passengers","Number","77"
"All Killed and Injured Casualties","2020","18 - 20 years","Female","Other road users","Number","2"
"All Killed and Injured Casualties","2020","21 - 24 years","Male","All road users","Number","286"
"All Killed and Injured Casualties","2020","21 - 24 years","Male","Pedestrians","Number","28"
"All Killed and Injured Casualties","2020","21 - 24 years","Male","Pedal cyclists","Number","45"
"All Killed and Injured Casualties","2020","21 - 24 years","Male","Motor cyclists","Number","36"
"All Killed and Injured Casualties","2020","21 - 24 years","Male","All Car users","Number","156"
"All Killed and Injured Casualties","2020","21 - 24 years","Male","Car drivers","Number","108"
"All Killed and Injured Casualties","2020","21 - 24 years","Male","Car passengers","Number","48"
"All Killed and Injured Casualties","2020","21 - 24 years","Male","Other road users","Number","21"
"All Killed and Injured Casualties","2020","21 - 24 years","Female","All road users","Number","183"
"All Killed and Injured Casualties","2020","21 - 24 years","Female","Pedestrians","Number","22"
"All Killed and Injured Casualties","2020","21 - 24 years","Female","Pedal cyclists","Number","30"
"All Killed and Injured Casualties","2020","21 - 24 years","Female","Motor cyclists","Number","3"
"All Killed and Injured Casualties","2020","21 - 24 years","Female","All Car users","Number","121"
"All Killed and Injured Casualties","2020","21 - 24 years","Female","Car drivers","Number","66"
"All Killed and Injured Casualties","2020","21 - 24 years","Female","Car passengers","Number","55"
"All Killed and Injured Casualties","2020","21 - 24 years","Female","Other road users","Number","7"
"All Killed and Injured Casualties","2020","25 - 34 years","Male","All road users","Number","720"
"All Killed and Injured Casualties","2020","25 - 34 years","Male","Pedestrians","Number","75"
"All Killed and Injured Casualties","2020","25 - 34 years","Male","Pedal cyclists","Number","135"
"All Killed and Injured Casualties","2020","25 - 34 years","Male","Motor cyclists","Number","65"
"All Killed and Injured Casualties","2020","25 - 34 years","Male","All Car users","Number","360"
"All Killed and Injured Casualties","2020","25 - 34 years","Male","Car drivers","Number","269"
"All Killed and Injured Casualties","2020","25 - 34 years","Male","Car passengers","Number","91"
"All Killed and Injured Casualties","2020","25 - 34 years","Male","Other road users","Number","85"
"All Killed and Injured Casualties","2020","25 - 34 years","Female","All road users","Number","428"
"All Killed and Injured Casualties","2020","25 - 34 years","Female","Pedestrians","Number","53"
"All Killed and Injured Casualties","2020","25 - 34 years","Female","Pedal cyclists","Number","56"
"All Killed and Injured Casualties","2020","25 - 34 years","Female","Motor cyclists","Number","7"
"All Killed and Injured Casualties","2020","25 - 34 years","Female","All Car users","Number","297"
"All Killed and Injured Casualties","2020","25 - 34 years","Female","Car drivers","Number","203"
"All Killed and Injured Casualties","2020","25 - 34 years","Female","Car passengers","Number","94"
"All Killed and Injured Casualties","2020","25 - 34 years","Female","Other road users","Number","15"
"All Killed and Injured Casualties","2020","35 - 44 years","Male","All road users","Number","651"
"All Killed and Injured Casualties","2020","35 - 44 years","Male","Pedestrians","Number","64"
"All Killed and Injured Casualties","2020","35 - 44 years","Male","Pedal cyclists","Number","127"
"All Killed and Injured Casualties","2020","35 - 44 years","Male","Motor cyclists","Number","69"
"All Killed and Injured Casualties","2020","35 - 44 years","Male","All Car users","Number","284"
"All Killed and Injured Casualties","2020","35 - 44 years","Male","Car drivers","Number","245"
"All Killed and Injured Casualties","2020","35 - 44 years","Male","Car passengers","Number","39"
"All Killed and Injured Casualties","2020","35 - 44 years","Male","Other road users","Number","107"
"All Killed and Injured Casualties","2020","35 - 44 years","Female","All road users","Number","397"
"All Killed and Injured Casualties","2020","35 - 44 years","Female","Pedestrians","Number","43"
"All Killed and Injured Casualties","2020","35 - 44 years","Female","Pedal cyclists","Number","42"
"All Killed and Injured Casualties","2020","35 - 44 years","Female","Motor cyclists","Number","5"
"All Killed and Injured Casualties","2020","35 - 44 years","Female","All Car users","Number","295"
"All Killed and Injured Casualties","2020","35 - 44 years","Female","Car drivers","Number","220"
"All Killed and Injured Casualties","2020","35 - 44 years","Female","Car passengers","Number","75"
